,PART_ID,PART_NAME,PART_DESCRIPTION,PART_OWNER,PART_REVISION,REVISION_DATE,PRODUCT_GROUP,PRODUCT_SUBGROUP,WIDTH_(MM),HEIGHT_(MM),DEPTH_(MM),MOUNTING_CLEARANCES_(MM),WEIGHT_(KG),MANUFACTURER,MANUFACTURER_PART_NUMBER,EPLAN_PART_NUMBER,OLD_PLM_ID,OLD_SAP_ID,RELEASED_STATUS,RELEASED_DATE,PART_CATEGORY,PART_ID_CLEANED
4862,29299,"DIODE,50 V,10 A",,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 17:42,17.0,1.0,,,,,,DIODES INCORPORATED,10A01-T,DIO.10A01-T(1),,,,,ELECTRICAL PART,29299
4863,29302,DIODE,DIODE SCHOTTKY 45V 10A R-6,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 18:30,17.0,1.0,0.0,0.0,0.0,,0.0,DIODE,SR1045-TP,DIO.SR1045-TP,,,PRODUCTION,18-JAN-2023 20:06,ELECTRICAL PART,29302
4864,29306,CONSUMABLE COMPONENT,FABRICATION OF WALL MOUNTING RACK,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITC05,GEN.ITC05,,,,,ELECTRICAL PART,29306
4865,29307,CONSUMABLE COMPONENT,32 / 25 MM MS CONDUIT PIPE WITH ALL SUPPORTING ACCESSORIES,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,FINOLEX,ITC06,GEN.ITC06,,,,,ELECTRICAL PART,29307
4866,29308,CONSUMABLE COMPONENT,32MM HDPE PIPE WITH ALL SUPPORTING ACCESSORIES,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,FINOLEX,ITC07,GEN.ITC07,,,,,ELECTRICAL PART,29308
4867,29309,SERVICES COMPONENT,PULLING/LAYING OF UTP CABLE,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS01,GEN.ITS01,,,,,ELECTRICAL PART,29309
4868,29310,SERVICES COMPONENT,"MULTI POINT TERMINATION OF UTP CABLE,PATCH CORDS, JACK PANEL, CABLE MANAGER,  & FACE PLATE",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS02,GEN.ITS02,,,,,ELECTRICAL PART,29310
4869,29311,SERVICES COMPONENT,TESTING OF UTP CABLES AS PER STANDARDS WITH FLUKE DTX SCANNNER,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS03,GEN.ITS03,,,,,ELECTRICAL PART,29311
4870,29312,SERVICES COMPONENT,PULLING LAYING OF FIBER CABLE,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS04,GEN.ITS04,,,,,ELECTRICAL PART,29312
4871,29313,SERVICES COMPONENT,"SPLICING OF FIBER CORE, INSTALLATION OF LIU, LABELING, PATCHING & DRESSING OF FIBER PATCH CORD.",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS05,GEN.ITS05,,,,,ELECTRICAL PART,29313
4872,29314,SERVICES COMPONENT,OTDR TESTING OF FIBER CORE WITH TEST REPORTS,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS06,GEN.ITS06,,,,,ELECTRICAL PART,29314
4873,29315,SERVICES COMPONENT,INSTALLATION & LAYING OF MS CONDUIT PIPE & HDPE PIPE,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS07,GEN.ITS07,,,,,ELECTRICAL PART,29315
4874,29316,SERVICES COMPONENT,INSTALLATION &  DRESSING OF NETWORK RACK OF 42U,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS08,GEN.ITS08,,,,,ELECTRICAL PART,29316
4875,29317,SERVICES COMPONENT,INSTALLATION &  DRESSING OF NETWORK RACK OF REMOTE RACK,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS09,GEN.ITS09,,,,,ELECTRICAL PART,29317
4876,29318,SERVICES COMPONENT,"INSTALLATION , CONFIGURATION, COMMISSIONING & TESTING OF DISTRIBUTION SWITCH",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS10,GEN.ITS010,,,,,ELECTRICAL PART,29318
4877,29319,SERVICES COMPONENT,"INSTALLATION , CONFIGURATION, COMMISSIONING & TESTING OF CORE SWITCH",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS11,GEN.ITS011,,,,,ELECTRICAL PART,29319
4878,29320,SERVICES COMPONENT,"INSTALLATION , CONFIGURATION, COMMISSIONING & TESTING OF WI-FI",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS12,GEN.ITS012,,,,,ELECTRICAL PART,29320
4879,29321,SERVICES COMPONENT,"INSTALLATION , CONFIGURATION, COMMISSIONING & TESTING OF CAMERA",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS13,GEN.ITS013,,,,,ELECTRICAL PART,29321
4880,29322,SERVICES COMPONENT,"INSTALLATION , CONFIGURATION, COMMISSIONING & TESTING OF NVR",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS14,GEN.ITS014,,,,,ELECTRICAL PART,29322
4881,29323,SERVICES COMPONENT,"PROJECT IMPLEMENTATION,COORDINATION, MANAGEMENT & DOCUMENTATION CHARGES",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS15,GEN.ITS015,,,,,ELECTRICAL PART,29323
4882,29324,SERVICES COMPONENT,"CAR POLICY, SAFETY & SECURITY EQUIPMENTS & COMPLIANCES CHARGES",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS16,GEN.ITS016,,,,,ELECTRICAL PART,29324
4883,29325,SERVICES COMPONENT,BOOM LIFT ON RENT PER MONTH,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,1.0,1.0,,,,,,GENERAL,ITS17,GEN.ITS017,,,,,ELECTRICAL PART,29325
4884,29326,PANEL,"MILD STEEL SINGLE DOOR WALL MOUNTED ENCLOSURE 300X250X155, IP 66 TYPE 4, 12 IK 10",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,101.0,1.0,250.0,300.0,155.0,,,ELDON,MAS0302515R5,ELD.MAS0302515R5,,,PRODUCTION,13-JAN-2023 19:43,ELECTRICAL PART,29326
4885,29327,LINE CHOKE,"THREE PHASE AC LINE REACTOR - PQR SERIES, 24.06A, 15KW",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,24.0,1.0,90.0,140.0,110.0,,,PURESINE,PQR-33400-24-DC3,PUR.PQR-33400-24-DC3,,,PRODUCTION,17-JAN-2023 12:34,ELECTRICAL PART,29327
4886,29328,RESISTOR,"HIGH POWER PUNCHED GRID RESISTORS, TYPE: PG, 10KW, 29OHM",KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,11.0,1.0,,,,,,ONICS,PG-10KW-29R,ONC.PG-10KW-29R,,,,,ELECTRICAL PART,29328
4887,29329,MOTOR CABLE,PREFABRICATED MOTOR CABLE 10 MTR,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,29.0,184.0,,,,,,SEW EURO,13622021/10.0,SEW.13622021/10.0,,,PRODUCTION,12-JAN-2023 18:29,ELECTRICAL PART,29329
4888,29330,MOTOR CABLE,PREFABRICATED MOTOR CABLE 5 MTR,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:23,29.0,184.0,,,,,,SEW EURO,13622021/5.0,SEW.13622021/5.0,,,PRODUCTION,12-JAN-2023 18:29,ELECTRICAL PART,29330
4889,29334,TOWER LAMP,7-COLOR RGB INDICATOR WITH 2 MTR CABLE,KUMARI MONIKA (KUMARIMONIKA),0,11-JAN-2023 19:41,12.0,1.0,0.0,0.0,0.0,,0.0,BANNER,K30L2RGB7,BAN.K30L2RGB7,,,PRODUCTION,18-JAN-2023 20:06,ELECTRICAL PART,29334
4890,29365,BARCODE SCANNER,BLUETOOTH HAND HELD 2D/1D BARCODE SCANNER,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,8.0,187.0,76.0,185.0,142.0,,0.407,ZEBRA,DS3678-SR,ZEB.DS3678-SR,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29365
4891,29366,PUSHBUTTON STATION,"4 WAY STATION 2 KEY SWITCH, 1 BLACK PUSBUTTON, SPARE",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,12.0,1.0,,,,,,EUCHNER,KBKD-4-YB,EUC.KBKD-4-YB,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29366
4892,29367,PUSHBUTTON STATION,"5 WAY STATION 1 KEY SWITCH, 1 BLACK PUSBUTTON, 2 GREEN ILPB",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,12.0,1.0,,,,,,EUCHNER,KBGGD-5-YB,EUC.KBGGD-5-YB,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29367
4893,29368,PUSHBUTTON STATION,"6 WAY STATION 2 KEY SWITCH, 1 BLACK PUSBUTTON, 2 GREEN ILPB",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,12.0,1.0,,,,,,EUCHNER,KBKGGD-6-YB,EUC.KBKGGD-6-YB,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29368
4894,29369,EMERGENCY PUSHBUTTON,"EMERGENCY PUSHBUTTON (NON-ILLUMINATED, 2NC+1NO) SAFETY",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,12.0,208.0,,,,,,EUCHNER,105017,EUC.105017,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29369
4895,29370,FAN,FAN 8 INCH 230V AC,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,22.0,1.0,,,,,,REXNORD,REC 22060R B2 W,REX.REC 22060R B2 W,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29370
4896,29371,FILTER,FILTER 8 INCH,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,22.0,1.0,,,,,,REXNORD,FL006,REX.FL006,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29371
4897,29372,FINGER GUARD,FINGER GUARD FOR 8 INCH FAN,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,22.0,1.0,,,,,,REXNORD,MG022,REX.MG022,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29372
4898,29373,D/I MODULE,"16 DIGITAL INPUT, 24 VDC, SINK TYPE MODULE (NEGATIVE COMMON)",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,26.0,153.0,,,,,,MITSUBISHI,M-16D,MIT.M-16D,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29373
4899,29374,D/O MODULE,"16 DIGITAL OUTPUT, 24 VDC, SOURCE TYPE MODULE",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,26.0,155.0,,,,,,MITSUBISHI,M-16TE,MIT.M-16TE,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29374
4900,29375,END CAP,BUS END MODULE,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,26.0,1.0,,,,,,MITSUBISHI,M-BE,MIT.M-BE,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29375
4901,29376,MDR,"DC 24V SYNERGY-JST, STD, DIA.: 50MM, RL: 422MM, SPEED CODE 35, ZAM TUBE.",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,22.0,1.0,0.0,0.0,0.0,,0.0,KYOWA,PR-AD-50-422-35ZSAY,KYO.PR-AD-50-422-35ZSAY,,,,,ELECTRICAL PART,29376
4902,29377,CRIMP,QUICK CONNECT FEMALE CRIMP CONNECTOR NON-INSULATED,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,4.0,229.0,0.0,0.0,0.0,,0.0,EAO,31-946,EAO.31-946,,,PRODUCTION,18-JAN-2023 20:06,ELECTRICAL PART,29377
4903,29378,INSULATION SOCKET,"1 POSITION SLEEVE CONNECTOR FEMALE, RECEPTACLE WHITE",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,4.0,229.0,0.0,0.0,0.0,,0.0,EAO,31-929,EAO.31-929,,,PRODUCTION,18-JAN-2023 20:06,ELECTRICAL PART,29378
4904,29379,EMERGENCY STOP LABEL,EMERGENCY STOP LABEL,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,17.0,1.0,0.0,0.0,0.0,,0.0,SCHNEIDER,ZB6Y56,SE.ZB6Y56,,,PRODUCTION,18-JAN-2023 20:06,ELECTRICAL PART,29379
4905,29380,CABLE,LFLEX<REGISTERED> CLASSIC 110; 5G35MM2; UNSHIELDED,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,29.0,1.0,,,,,,LAPP,1119645,LAPP.1119645,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29380
4906,29381,CABLE,LFLEX<REGISTERED> CLASSIC 110; 5G25MM2; UNSHIELDED,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,29.0,1.0,,,,,,LAPP,1119635,LAPP.1119635,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29381
4907,29382,CABLE,LFLEX<REGISTERED> CLASSIC 110; 5G16MM2; UNSHIELDED,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,29.0,1.0,,,,,,LAPP,1119625,LAPP.1119625,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29382
4908,29383,CABLE,"LFLEX<REGISTERED> CLASSIC 110; 5G2,5MM2; UNSHIELDED",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,29.0,1.0,,,,,,LAPP,1119405,LAPP.1119405,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29383
4909,29384,"MPCB-3P,17-23A","MOTOR CIRCUIT BREAKER, TESYS GV2, 3P, 17-23 A, THERMAL MAGNETIC, SCREW CLAMP TERMINALS",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,6.0,1.0,45.0,89.0,78.5,,0.26,SCHNEIDER,GV2ME21,SE.GV2ME21,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29384
4910,29385,"VFD-7.5KW,3 PHASE,480V","INVERTER; PN:5,5-7,5KW;3X380-480V;IN MAX:17,5A;(5,5KW;12A);ETHERNET/IP;IP20",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,5.0,1.0,220.0,150.0,147.0,,2.4,MITSUBISHI,FR-E840-0120EPA-60,MIT.FR-E840-0120EPA-60,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29385
4911,29386,BARCODE SCANNER,BARCODE SCANNER 16MM F8 LENS,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,8.0,187.0,,,,,,COGNEX,DM374Q-031004310110,COG.DM374Q-031004310110,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29386
4912,29387,"RCBO-1P+N,40A",ACTI 9 - EARTH LEAKAGE CIRCUIT BREAKER - DPN N VIGI - 1P + N - 40A - 30MA,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 10:27,6.0,194.0,,,,,0.19,SCHNEIDER,A9N19669,SE.A9N19669,,,PRODUCTION,12-JAN-2023 15:01,ELECTRICAL PART,29387
4913,29399,INTERFACING MODULAR IO HEADER,INTERFACING MODULAR IO HEADER WITH MITSUBISHI SCANNER ON ETHERNET/IP NETWORK,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 13:22,26.0,1.0,,,,,,MITSUBISHI,M-EIP-H,MIT.M-EIP-H,,,PRODUCTION,12-JAN-2023 15:00,ELECTRICAL PART,29399
4914,29400,"RCCB-4P,63A",ACTI 9 XID RESIDUAL CIRCUIT BREAKER - 63 A - 4P - 30MA CLASS AC INSTANTANEOUS,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 13:22,6.0,194.0,72.0,81.0,75.0,,0.37,SCHNEIDER,A9N16258,SE.A9N16258,,,PRODUCTION,12-JAN-2023 15:00,ELECTRICAL PART,29400
4915,29401,SHUNT TRIP,MX SHUNT TRIP MX PLUS 1 OF 220-415VAC DC,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 13:22,6.0,194.0,18.0,82.5,73.5,,0.65,SCHNEIDER,A9N26946,SE.A9N26946,,,PRODUCTION,12-JAN-2023 15:00,ELECTRICAL PART,29401
4916,29402,HANDLE,FRONT ROTARY HANDLE C60 / 120 AND NC45 / 100 / 125 - BLACK HANDLE,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 13:22,6.0,194.0,,,,,,SCHNEIDER,27046,SE.27046,,,PRODUCTION,12-JAN-2023 15:00,ELECTRICAL PART,29402
4917,29403,HANDLE,FRONT ROTARY HANDLE C60 / 120 AND NC45 / 100 / 125 - BLACK HANDLE,KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 13:22,6.0,194.0,,,,,,SCHNEIDER,27047,SE.27047,,,PRODUCTION,12-JAN-2023 15:00,ELECTRICAL PART,29403
4918,29404,ENERGY METER,"VAF+ PF + POWER & ENERGY METER, CLASS ACCURACY 1.0, 01 RS485 PORT",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 13:22,10.0,1.0,96.0,96.0,49.0,,0.3,SCHNEIDER,METSEEM6436HCL10RS,SE.METSEEM6436HCL10RS,,,PRODUCTION,12-JAN-2023 15:00,ELECTRICAL PART,29404
4919,29405,CURRENT TRANSFORMER,"50A/5A 415VAC, CURRENT TRANSFORMER",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 13:22,13.0,1.0,,,,,,AE,50A/5A 415VAC,AE.50A/5A 415VAC,,,PRODUCTION,12-JAN-2023 15:00,ELECTRICAL PART,29405
4920,29406,CURRENT TRANSFORMER,"20A/5A 415VAC, CURRENT TRANSFORMER",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 13:22,13.0,1.0,,,,,,AE,20A/5A 415VAC,AE.20A/5A 415VAC,,,PRODUCTION,12-JAN-2023 15:00,ELECTRICAL PART,29406
4921,29407,UTILITY LECTERN,"UTILITY LECTERN FOR VX, TS, VX SE, TP, PC",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 13:22,51.0,1.0,413.0,0.0,400.0,,3.8,RITTAL,4638600,RIT.4638600,,,PRODUCTION,12-JAN-2023 15:00,ELECTRICAL PART,29407
4922,29408,MDR,"DC24V SYNERGY-JST DIA 50MM  STEEL ZAM PLATED TUBE LENGTH 500 MM, ALUMINIUM POLY VEE HEAD.",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 13:22,22.0,1.0,0.0,0.0,0.0,,0.0,KYOWA,PR-AD-50-422-75ZSAY,KYO.PR-AD-50-422-75ZSAY,,,,,ELECTRICAL PART,29408
4923,29430,BATTERY CHARGER,"LFP BATTERY CHARGER 29.2V, 25A",KUMARI MONIKA (KUMARIMONIKA),0,12-JAN-2023 17:23,20.0,210.0,0.0,0.0,0.0,,0.0,ULTRALIFE,UIH-CHT08-04R1,ULT.UIH-CHT08-04R1,,,PRODUCTION,18-JAN-2023 16:41,ELECTRICAL PART,29430
4924,29464,CABLE TRAY,G.P. PRE-GALVANIZED PERFORATION CABLE TRAY WITH COVER AND (NUT AND BOLT )-75X50X1.2 MM,KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,17.0,1.0,,,,,,SD.ELEC,CT-75X50X1.2,SDE.CT-75X50X1.2,,,PRODUCTION,17-JAN-2023 12:34,ELECTRICAL PART,29464
4925,29465,CABLE TRAY,PROTECTIVE END CAP 75W 50H 1.2T PRE GALVANIZED,KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,17.0,1.0,,,,,,RMG STEELS,EC-75X50X1.2,RMG.EC-75X50X1.2,,,PRODUCTION,17-JAN-2023 12:34,ELECTRICAL PART,29465
4926,29466,CONTACTOR,"POWER CONTACTOR, AC SWITCHING / SAFETY CONTACTOR, 3P+2N/O+3N/C, 4KW/400V/AC3, US=230V50HZ,240V60HZ",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,2.0,1.0,,,,,,EATON,191741,ETN.191741,,,PRODUCTION,13-JAN-2023 19:44,ELECTRICAL PART,29466
4927,29467,"ISOLATOR SWITCH-3P,32A","TESYS VARIO ENCLOSED, EMERGENCY SWITCH DISCONNECTOR, 32A, IP65",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,23.0,1.0,90.0,146.0,131.0,,500.0,SCHNEIDER,VCF2GE,SE.VCF2GE,,,PRODUCTION,31-JAN-2023 19:52,ELECTRICAL PART,29467
4928,29468,"ISOLATOR SWITCH-3P,16A","TESYS VARIO ENCLOSED, EMERGENCY SWITCH DISCONNECTOR, 16A, IP65",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,23.0,1.0,90.0,146.0,131.0,,500.0,SCHNEIDER,VCF01GE,SE.VCF01GE,,,PRODUCTION,17-JAN-2023 12:34,ELECTRICAL PART,29468
4929,29469,MOTOR,"1.2 KW, 3000 RPM, 3.82 NM, 48V, WITH BRAKE, SERVO MOTOR",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,9.0,1.0,80.0,166.0,95.0,,3300.0,KINCO,SMC80S-0120-30ABK-5DSH,KC.SMC80S-0120-30ABK-5DSH,,,PRODUCTION,16-JAN-2023 14:55,ELECTRICAL PART,29469
4930,29470,CABLE,1 METER MOTOR POWER CABLE,KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,29.0,1.0,0.0,1000.0,0.0,,0.0,KINCO,MOTF-030-01-KL-SP,KC.MOTF-030-01-KL-SP,,,PRODUCTION,16-JAN-2023 14:55,ELECTRICAL PART,29470
4931,29471,CABLE,LFLEX<REGISTERED> 100 I CY 4 G 2.5; 4G2.5; 13.1 MM; PVC; CORE IDENTIFICATION: COLOURS;SHIELDED; FLEXIBLE,KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,29.0,1.0,,,,,,LAPP,380440410,LAPP.380440410,,,,,ELECTRICAL PART,29471
4932,29472,CABLE,"LFLEX<REGISTERED> CONTROL 110 SY FR-LSH 6 X 0.5 110 POWER AND CONTROL CABLE; 6X0.5; 12.2 MM; 1,1 KV; PVC; CORE IDENTIFICATION: NUMBERS; FIXED INSTALLATION",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,29.0,1.0,,,,,,LAPP,387100609,LAPP.387100609,,,PRODUCTION,17-JAN-2023 12:34,ELECTRICAL PART,29472
4933,29473,CABLE,"LFLEX<REGISTERED> 110 2 X 1.00, CORE IDENTIFICATION: NUMBERS",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,29.0,1.0,,,,,,LAPP,1119852,LAPP.1119852,,,,,ELECTRICAL PART,29473
4934,29474,ETHERNET CABLE,ETHERLINE<REGISTERED> FD P CAT.5E 2X2X26/19 AWG,KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,29.0,1.0,,,,,,LAPP,2170289,LAPP.2170289,,,PRODUCTION,25-JAN-2023 15:37,ELECTRICAL PART,29474
4935,29475,GLAND,"SKINTOP INOX SC M 32, CABLE GLAND STEEL M32X1,5",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 10:59,29.0,1.0,,,,,,LAPP,53806728,LAPP.53806728,,,PRODUCTION,17-JAN-2023 12:34,ELECTRICAL PART,29475
4936,29478,HEATER,"SILICON RUBBER HEATER,180MM*150MM*1.6MM, 200W, 24VDC WITH INBUILT ADJUSTABLE THERMOSTATE (0-120C), 250MM LONG WIRE",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 11:45,102.0,1.0,150.0,180.0,1.6,,,MARATHON.H,SRH-180X150X1.6/200W/24VDC,MH.SRH-180X150X1.6/200W/24VDC,,,PRODUCTION,13-JAN-2023 19:43,ELECTRICAL PART,29478
4937,29493,"CABLE-1CX25MM2,RED,COPPER,FLEXIBLE","LFLEX<REGISTERED> UNIPLUS FRLS SINGLE CORE CABLE; 1X25; RED;1,1 KV; PVC; FIXED INSTALLATION",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 13:24,29.0,1.0,,,,,0.011,LAPP,4621041U,LAPP.4621041U,,,PRODUCTION,27-JUN-2023 14:47,ELECTRICAL PART,29493
4938,29494,"CABLE-1CX25MM2,YELLOW,COPPER,FLEXIBLE","LFLEX<REGISTERED> UNIPLUS FRLS SINGLE CORE CABLE; 1X25; YELLOW;1,1 KV; PVC; FIXED INSTALLATION",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 13:24,29.0,1.0,,,,,0.011,LAPP,4621111U,LAPP.4621111U,,,PRODUCTION,27-JUN-2023 14:45,ELECTRICAL PART,29494
4939,29495,"CABLE-1CX25MM2,BLUE,COPPER,FLEXIBLE","LFLEX<REGISTERED> UNIPLUS FRLS SINGLE CORE CABLE; 1X25; BLUE;1,1 KV; PVC; FIXED INSTALLATION",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 13:24,29.0,1.0,,,,,0.011,LAPP,4621021U,LAPP.4621021U,,,PRODUCTION,27-JUN-2023 14:45,ELECTRICAL PART,29495
4940,29496,MEMORY CARD,"SIMATIC S7, MEMORY CARD FOR S7-1X00 CPU/SINAMICS, 3,3 V FLASH, 24 MBYTE",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 13:24,26.0,1.0,24.0,32.0,2.1,,0.003,SIEMENS,6ES7954-8LF03-0AA0,SIE.6ES7954-8LF03-0AA0,,,PRODUCTION,25-JAN-2023 11:53,ELECTRICAL PART,29496
4941,29497,COMPACT ENCLOSURE,"COMPACT ENCLOSURES AE STAINLESS STEEL , 800WX1200HX300D",KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 13:24,55.0,1.0,800.0,1200.0,300.0,,61.5,RITTAL,1017600,RIT.1017600,,,,,ELECTRICAL PART,29497
4942,29503,ESTOP LEGEND,EMERGENCY STOP PLATE FOR 40 MM BUTTONS ON ES-XW DEVICES WITH TEXT 'EMERGENCY STOP',KUMARI MONIKA (KUMARIMONIKA),0,13-JAN-2023 15:04,12.0,1.0,0.0,0.0,0.0,,0.0,EUCHNER,106340,EUC.106340,,,PRODUCTION,17-JUL-2023 16:17,ELECTRICAL PART,29503
