,SUPPLIER_CODE,ITEM_CODE,PART_DESCRIPTION,ITEM_NAME,SUPPLIER_NAME,PRICE_mean,PRICE_min,PRICE_max,DAYS_TAKEN_TO_DELIVER_mean,DAYS_TAKEN_TO_DELIVER_min,DAYS_TAKEN_TO_DELIVER_max,FAULTED_PARTS_RATE_mean,FAULTED_PARTS_RATE_min,FAULTED_PARTS_RATE_max,CERTIFICATIONS
554,VD565881,ELE9735,Compact 3D printer for prototyping,3D Printer,ELECTRICAL CONTROL SYSTEMS PVT. LTD.,3567.826,2841.47,4223.4,55.65,4,91,0.03329544701650534,0.0,1.0,"['US', 'Australia', 'Canada']"
555,VD582829,SCH3884,Variable Frequency Drive for motor control,VFD Drive,SCHMALZ INDIA PVT. LTD. - UNIT II,579.3467391304348,459.52,684.62,49.32608695652174,3,100,0.05712742236101085,0.0,1.0,['Global Certification']
556,VD582829,SCH3910,24V DC power supply,Power Supply,SCHMALZ INDIA PVT. LTD. - UNIT II,4480.9542,3530.15,5278.64,58.48,5,100,0.03250204577957323,0.0,1.0,"['Canada', 'Australia', 'US', 'Asia', 'Europe']"
557,VD582829,SCH4330,6-axis robotic arm,Robotic Arm,SCHMALZ INDIA PVT. LTD. - UNIT II,1914.2025,1563.63,2267.55,48.525,4,100,0.06752397227249014,0.0,1.0,"['Canada', 'Europe', 'Australia', 'India', 'Asia']"
558,VD582829,SCH4589,RTD temperature sensor,Temperature Sensor,SCHMALZ INDIA PVT. LTD. - UNIT II,1599.9067647058823,1280.55,1901.49,55.0735294117647,6,100,0.05520735469782236,0.0,1.0,"['Asia', 'Australia']"
559,VD582829,SCH4594,High-speed servo motor driver,Servo Motor Driver,SCHMALZ INDIA PVT. LTD. - UNIT II,2507.71037037037,1997.16,2957.64,44.074074074074076,5,100,0.016695031822661525,0.0,0.1,"['Asia', 'Europe']"
560,VD582829,SCH4945,High-precision 10K resistor,Resistor,SCHMALZ INDIA PVT. LTD. - UNIT II,1257.1732608695652,1045.59,1519.59,50.54347826086956,4,98,0.029489055697184595,0.0,1.0,"['India', 'Australia']"
561,VD582829,SCH5369,SPDT relay switch for automation,10A Relay Switch,SCHMALZ INDIA PVT. LTD. - UNIT II,3469.021818181818,2843.47,4245.78,50.31818181818182,3,100,0.06442700406653122,0.0,1.0,"['India', 'Australia', 'Canada', 'US', 'Asia', 'Europe']"
562,VD582829,SCH5403,Pneumatic gripper for robotic arms,Gripper,SCHMALZ INDIA PVT. LTD. - UNIT II,2275.88,1842.37,2714.43,56.282051282051285,3,99,0.08760758729863712,0.0,1.0,"['Australia', 'Europe', 'India', 'Canada', 'US', 'Asia']"
563,VD582829,SCH5820,Compact 3D printer for prototyping,3D Printer,SCHMALZ INDIA PVT. LTD. - UNIT II,655.2197297297298,534.17,779.18,51.7027027027027,8,100,0.023665121311758158,0.0,0.0975609756097561,"['Europe', 'Asia', 'India', 'Canada']"
564,VD582829,SCH5875,Precision stepper motor with feedback,Stepper Motor,SCHMALZ INDIA PVT. LTD. - UNIT II,4741.599787234042,3769.38,5607.69,47.8936170212766,3,99,0.06275500624839103,0.0,1.0,['US']
565,VD582829,SCH8127,Inductive proximity sensor,Proximity Sensor,SCHMALZ INDIA PVT. LTD. - UNIT II,4295.788852459016,3395.32,5065.49,49.63934426229508,5,97,0.008347960291057823,0.0,0.09497206703910614,"['Europe', 'US', 'Australia']"
566,VD582829,SCH8144,Modular PLC for automation,PLC Controller,SCHMALZ INDIA PVT. LTD. - UNIT II,2953.387659574468,2374.2,3547.16,59.297872340425535,4,99,0.011341163810223228,0.0,0.09933774834437085,"['US', 'Canada', 'Europe', 'Australia', 'Asia', 'India']"
567,VD582829,SCH8710,High-precision pressure sensor,Pressure Sensor,SCHMALZ INDIA PVT. LTD. - UNIT II,4777.120161290322,3911.91,5803.62,56.33870967741935,4,99,0.030030203184993796,0.0,1.0,"['Asia', 'Europe', 'Canada']"
568,VD582829,SCH8821,Industrial control cabinet with locks,Control Cabinet,SCHMALZ INDIA PVT. LTD. - UNIT II,346.6675,276.6,411.74,48.875,3,99,0.02899514430501663,0.0,1.0,"['Australia', 'Europe', 'Asia', 'India']"
569,VD582829,SCH9261,Compact DC motor with high torque,12V DC Motor,SCHMALZ INDIA PVT. LTD. - UNIT II,3389.939130434783,2793.59,4021.11,61.78260869565217,4,100,0.03283170328450823,0.0,1.0,"['Europe', 'US', 'Canada', 'Australia', 'Asia']"
570,VD603538,FER1123,High-speed servo motor driver,Servo Motor Driver,Ferag India Private Limited,1384.9232142857143,1115.24,1621.52,49.30357142857143,6,100,0.03635812224531709,0.0,1.0,"['India', 'Asia', 'Canada', 'Australia', 'Europe']"
571,VD603538,FER1396,Compact DC motor with high torque,12V DC Motor,Ferag India Private Limited,1075.1525862068966,879.36,1306.4,48.13793103448276,3,100,0.048444429765366025,0.0,1.0,['Canada']
572,VD603538,FER1937,Pneumatic gripper for robotic arms,Gripper,Ferag India Private Limited,3552.953225806452,2985.72,4174.45,47.806451612903224,7,99,0.046089783455402246,0.0,1.0,"['Australia', 'Europe', 'Asia', 'India', 'US']"
573,VD603538,FER2345,Precision stepper motor with feedback,Stepper Motor,Ferag India Private Limited,3046.4306896551725,2501.74,3730.94,50.12068965517241,4,100,0.03348499759065516,0.0,1.0,"['US', 'India']"
574,VD603538,FER2851,Modular PLC for automation,PLC Controller,Ferag India Private Limited,2507.5645098039213,1986.64,2936.02,54.13725490196079,3,100,0.024468178257106392,0.0,0.1,"['Asia', 'Australia']"
575,VD603538,FER3233,24V DC power supply,Power Supply,Ferag India Private Limited,4507.76696969697,3666.22,5435.63,50.42424242424242,7,96,0.019863452558098574,0.0,0.0958904109589041,"['India', 'Asia']"
576,VD603538,FER4931,Inductive proximity sensor,Proximity Sensor,Ferag India Private Limited,2820.679482758621,2171.81,3240.33,50.05172413793103,3,100,0.03949970288889582,0.0,1.0,"['Australia', 'US', 'India', 'Europe']"
577,VD603538,FER5057,Compact 3D printer for prototyping,3D Printer,Ferag India Private Limited,3874.0663157894733,3179.41,4668.57,53.473684210526315,4,100,0.04372344527605238,0.0,1.0,"['Europe', 'Australia']"
578,VD603538,FER6094,High-precision pressure sensor,Pressure Sensor,Ferag India Private Limited,3510.1705454545454,2842.83,4138.01,52.10909090909091,6,97,0.06995640232990419,0.0,1.0,"['Australia', 'US', 'Europe', 'Asia']"
579,VD603538,FER6692,High-precision 10K resistor,Resistor,Ferag India Private Limited,465.18699999999995,390.62,573.63,53.92,5,99,0.011027462511321093,0.0,0.099644128113879,"['India', 'Asia', 'Canada', 'US', 'Europe']"
580,VD603538,FER7510,Variable Frequency Drive for motor control,VFD Drive,Ferag India Private Limited,1333.1128571428574,1083.08,1613.36,50.67857142857143,3,96,0.07377481643159865,0.0,1.0,['India']
581,VD603538,FER9531,RTD temperature sensor,Temperature Sensor,Ferag India Private Limited,518.9385454545454,428.42,639.27,53.654545454545456,6,99,0.04819719303340594,0.0,1.0,['Australia']
582,VD603538,FER9704,SPDT relay switch for automation,10A Relay Switch,Ferag India Private Limited,1309.1408823529412,1034.39,1522.15,58.73529411764706,6,100,0.06967713421912229,0.0,1.0,"['Asia', 'Canada', 'India', 'Australia']"
583,VD603538,FER9800,Industrial control cabinet with locks,Control Cabinet,Ferag India Private Limited,2680.5978571428573,2164.96,3234.94,57.642857142857146,3,100,0.01738724585765152,0.0,0.1,"['Australia', 'India', 'Europe']"
584,VD603538,FER9891,6-axis robotic arm,Robotic Arm,Ferag India Private Limited,3352.844,2666.98,3978.23,44.55,3,97,0.01651964361717204,0.0,0.1,"['Asia', 'Canada', 'US', 'India', 'Australia']"
585,VD612328,A T1013,High-precision 10K resistor,Resistor,A TO Z ELECT,2215.8474285714287,1801.17,2671.74,51.857142857142854,4,94,0.043592575165138536,0.0,1.0,"['Europe', 'US', 'Canada', 'Asia']"
586,VD612328,A T1465,Compact DC motor with high torque,12V DC Motor,A TO Z ELECT,4538.4236,3713.54,5500.8,50.7,3,100,0.026036491098163295,0.0,1.0,['Europe']
587,VD612328,A T2729,Modular PLC for automation,PLC Controller,A TO Z ELECT,1005.0116666666667,799.82,1179.9,50.595238095238095,3,98,0.043734395637900776,0.0,1.0,['India']
588,VD612328,A T3777,High-speed servo motor driver,Servo Motor Driver,A TO Z ELECT,312.14673076923077,243.99,363.47,56.32692307692308,6,99,0.031136116661473943,0.0,1.0,"['Australia', 'Asia', 'Europe', 'India']"
589,VD612328,A T3792,RTD temperature sensor,Temperature Sensor,A TO Z ELECT,2094.5959523809524,1668.08,2394.72,56.61904761904762,3,100,0.03694912058994305,0.0,1.0,"['Asia', 'Canada', 'India', 'Australia']"
590,VD612328,A T4206,6-axis robotic arm,Robotic Arm,A TO Z ELECT,4163.607659574468,3349.76,4993.28,50.808510638297875,3,100,0.03788075182015386,0.0,1.0,"['India', 'US', 'Europe', 'Canada', 'Australia']"
591,VD612328,A T6841,Industrial control cabinet with locks,Control Cabinet,A TO Z ELECT,763.535641025641,615.91,892.88,56.82051282051282,6,100,0.07321408304214412,0.0,1.0,['Global Certification']
592,VD612328,A T6845,High-precision pressure sensor,Pressure Sensor,A TO Z ELECT,405.0636170212766,321.11,477.73,57.38297872340426,6,100,0.020253811521481466,0.0,0.09795918367346938,"['Asia', 'Europe', 'Australia']"
593,VD612328,A T7261,SPDT relay switch for automation,10A Relay Switch,A TO Z ELECT,4073.9068292682923,3298.53,4938.26,59.46341463414634,4,99,0.05942643019786147,0.0,1.0,"['Asia', 'Canada', 'India', 'US', 'Australia']"
594,VD612328,A T7366,Pneumatic gripper for robotic arms,Gripper,A TO Z ELECT,509.189756097561,432.94,617.49,52.63414634146341,3,99,0.06233052147231133,0.0,1.0,"['US', 'Australia', 'India']"
595,VD612328,A T7683,Inductive proximity sensor,Proximity Sensor,A TO Z ELECT,1402.4996226415094,1150.14,1719.33,50.264150943396224,3,98,0.017701189211118854,0.0,0.1,"['US', 'Asia', 'Europe', 'Australia']"
596,VD612328,A T8798,24V DC power supply,Power Supply,A TO Z ELECT,4522.676904761905,3669.3,5474.67,51.69047619047619,3,91,0.03992573326303816,0.0,1.0,"['India', 'Canada', 'Europe', 'Australia']"
597,VD612328,A T9383,Precision stepper motor with feedback,Stepper Motor,A TO Z ELECT,1260.8932258064517,1005.92,1499.48,48.096774193548384,3,95,0.06757413494558213,0.0,1.0,['Canada']
598,VD612328,A T9595,Variable Frequency Drive for motor control,VFD Drive,A TO Z ELECT,2122.915744680851,1694.11,2489.64,51.829787234042556,4,99,0.056214252265057024,0.0,1.0,"['Europe', 'US', 'Canada', 'India', 'Asia', 'Australia']"
599,VD612328,A T9866,Compact 3D printer for prototyping,3D Printer,A TO Z ELECT,4695.351702127659,3731.41,5439.64,54.680851063829785,8,100,0.02629609200029497,0.0,0.1,"['Asia', 'Europe', 'US', 'Australia', 'Canada', 'India']"
600,VD620094,EVO3011,Compact DC motor with high torque,12V DC Motor,EVOKE GLOBAL,3067.93,2371.83,3535.2,60.297872340425535,3,100,0.04456874197443889,0.0,1.0,"['India', 'Australia', 'Canada', 'Asia', 'US']"
601,VD620094,EVO3537,RTD temperature sensor,Temperature Sensor,EVOKE GLOBAL,4887.203333333333,3958.81,5876.97,48.65079365079365,6,100,0.05922415109621326,0.0,1.0,"['Europe', 'Australia', 'Asia', 'India']"
602,VD620094,EVO3678,Compact 3D printer for prototyping,3D Printer,EVOKE GLOBAL,364.42886363636364,292.26,428.92,50.70454545454545,3,99,0.04061318937096953,0.0,1.0,"['Canada', 'Asia', 'India', 'Europe', 'Australia']"
603,VD620094,EVO3848,High-speed servo motor driver,Servo Motor Driver,EVOKE GLOBAL,3684.124655172414,2981.36,4400.21,46.94827586206897,4,97,0.035191597503654665,0.0,1.0,"['US', 'Canada', 'Europe', 'Asia', 'India', 'Australia']"
604,VD620094,EVO4714,Variable Frequency Drive for motor control,VFD Drive,EVOKE GLOBAL,2603.3519565217393,2061.81,3081.96,46.78260869565217,5,96,0.01608056670075803,0.0,0.0989010989010989,"['Asia', 'Australia', 'US', 'Europe', 'India']"
605,VD620094,EVO4916,High-precision pressure sensor,Pressure Sensor,EVOKE GLOBAL,4623.364909090909,3807.33,5604.47,59.72727272727273,3,100,0.017317773198524698,0.0,0.09712230215827339,"['Asia', 'Canada', 'Europe', 'Australia', 'India']"
606,VD620094,EVO5736,Pneumatic gripper for robotic arms,Gripper,EVOKE GLOBAL,963.9014285714287,796.89,1151.89,51.714285714285715,4,99,0.04072466889954631,0.0,1.0,"['India', 'Canada', 'Australia', 'US', 'Asia']"
607,VD620094,EVO5761,24V DC power supply,Power Supply,EVOKE GLOBAL,2175.3774074074076,1801.46,2566.74,50.74074074074074,6,100,0.030372247830603084,0.0,0.0992063492063492,"['Asia', 'Europe', 'Canada', 'India', 'Australia']"
608,VD620094,EVO5885,SPDT relay switch for automation,10A Relay Switch,EVOKE GLOBAL,3807.601875,3166.0,4522.52,51.65625,7,98,0.04768456553250675,0.0,1.0,['Australia']
609,VD620094,EVO6581,6-axis robotic arm,Robotic Arm,EVOKE GLOBAL,4111.262352941177,3187.42,4754.52,48.970588235294116,4,94,0.014695110066904455,0.0,0.09885931558935361,"['US', 'Canada']"
610,VD620094,EVO6664,Inductive proximity sensor,Proximity Sensor,EVOKE GLOBAL,1891.49131147541,1487.52,2224.31,53.63934426229508,8,100,0.06375436810102922,0.0,1.0,"['Asia', 'Australia', 'US', 'Europe', 'India']"
611,VD620094,EVO6720,Modular PLC for automation,PLC Controller,EVOKE GLOBAL,3986.1744642857143,3206.68,4729.68,55.892857142857146,6,98,0.016989883743812835,0.0,0.1,"['Canada', 'Europe', 'US', 'India']"
612,VD620094,EVO7498,Industrial control cabinet with locks,Control Cabinet,EVOKE GLOBAL,389.67847826086955,324.42,481.0,56.82608695652174,8,99,0.05537330278927611,0.0,1.0,"['US', 'Asia', 'Australia', 'Europe', 'India']"
613,VD620094,EVO8551,High-precision 10K resistor,Resistor,EVOKE GLOBAL,777.1171428571428,635.81,941.69,48.628571428571426,7,98,0.05028570152383011,0.0,1.0,"['Europe', 'Canada', 'India', 'Asia']"
614,VD620094,EVO9222,Precision stepper motor with feedback,Stepper Motor,EVOKE GLOBAL,3171.024782608696,2616.88,3737.04,46.630434782608695,3,99,0.04033896443261043,0.0,1.0,"['Canada', 'India', 'US', 'Australia', 'Europe', 'Asia']"
615,VD622206,MEE1169,Pneumatic gripper for robotic arms,Gripper,MEERA ENTERPRISES,1262.5349122807017,1033.72,1526.84,59.526315789473685,3,100,0.050650651552631654,0.0,1.0,"['Asia', 'India']"
616,VD622206,MEE1183,RTD temperature sensor,Temperature Sensor,MEERA ENTERPRISES,1172.350754716981,934.95,1376.0,58.283018867924525,5,100,0.012858072392084764,0.0,0.09905660377358491,"['US', 'Australia', 'India', 'Asia', 'Canada']"
617,VD622206,MEE4547,Industrial control cabinet with locks,Control Cabinet,MEERA ENTERPRISES,3909.7771739130435,3208.98,4624.93,50.93478260869565,4,99,0.042414317951334775,0.0,1.0,"['Europe', 'Canada', 'India', 'Asia', 'US', 'Australia']"
618,VD622206,MEE4617,Precision stepper motor with feedback,Stepper Motor,MEERA ENTERPRISES,1827.0005263157896,1471.4,2164.08,46.526315789473685,4,98,0.015267288679598087,0.0,0.09923664122137404,"['Asia', 'US']"
619,VD622206,MEE4744,Variable Frequency Drive for motor control,VFD Drive,MEERA ENTERPRISES,1794.3438297872342,1431.76,2139.75,50.04255319148936,3,100,0.05407044066436067,0.0,1.0,['Europe']
620,VD622206,MEE4812,High-precision pressure sensor,Pressure Sensor,MEERA ENTERPRISES,4653.736346153846,3682.53,5474.68,51.34615384615385,3,99,0.056319227907357466,0.0,1.0,"['Asia', 'Canada', 'India', 'Europe', 'Australia']"
621,VD622206,MEE5548,Compact 3D printer for prototyping,3D Printer,MEERA ENTERPRISES,1411.041914893617,1144.72,1675.14,58.12765957446808,4,100,0.037283367466144406,0.0,1.0,"['India', 'Canada', 'US', 'Europe', 'Asia']"
622,VD622206,MEE6626,Modular PLC for automation,PLC Controller,MEERA ENTERPRISES,3374.3915094339623,2799.96,4178.26,50.35849056603774,7,95,0.020127896498263454,0.0,0.1,"['Australia', 'US', 'Canada']"
623,VD622206,MEE7051,Inductive proximity sensor,Proximity Sensor,MEERA ENTERPRISES,2777.1173684210526,2228.64,3293.02,52.87719298245614,3,100,0.037698003082100195,0.0,1.0,['India']
624,VD622206,MEE7113,High-speed servo motor driver,Servo Motor Driver,MEERA ENTERPRISES,3995.70962962963,3162.45,4709.65,51.24074074074074,4,98,0.08592649107545206,0.0,1.0,"['Asia', 'US', 'India']"
625,VD622206,MEE7145,6-axis robotic arm,Robotic Arm,MEERA ENTERPRISES,1937.830731707317,1587.71,2352.87,54.41463414634146,6,100,0.0428126006785776,0.0,1.0,"['Asia', 'US']"
626,VD622206,MEE7344,Compact DC motor with high torque,12V DC Motor,MEERA ENTERPRISES,4395.4158,3545.15,5211.49,49.94,5,99,0.05528170394243234,0.0,1.0,"['Canada', 'Asia', 'Australia']"
627,VD622206,MEE8207,24V DC power supply,Power Supply,MEERA ENTERPRISES,3007.4533333333334,2440.54,3594.64,55.916666666666664,3,100,0.010704601189201872,0.0,0.05,"['Canada', 'India', 'US']"
628,VD622206,MEE8287,SPDT relay switch for automation,10A Relay Switch,MEERA ENTERPRISES,4465.607826086956,3608.85,5291.3,50.69565217391305,5,100,0.034836281957205124,0.0,1.0,"['Europe', 'US', 'Canada', 'Asia', 'India']"
629,VD622206,MEE9443,High-precision 10K resistor,Resistor,MEERA ENTERPRISES,3402.067441860465,2689.45,3951.06,55.16279069767442,9,100,0.012107802316487011,0.0,0.1,['Canada']
630,VD650721,KYO1025,Compact DC motor with high torque,12V DC Motor,"KYOWA MANUFACTURING CO., LTD",3036.9698305084744,2407.08,3567.26,52.50847457627118,3,99,0.0684143289745739,0.0,1.0,"['India', 'US', 'Asia', 'Canada']"
631,VD650721,KYO1671,Industrial control cabinet with locks,Control Cabinet,"KYOWA MANUFACTURING CO., LTD",1006.4506666666667,813.85,1208.82,54.5,5,100,0.025135404881862562,0.0,0.0992063492063492,"['India', 'Australia', 'Asia', 'Europe']"
632,VD650721,KYO2460,RTD temperature sensor,Temperature Sensor,"KYOWA MANUFACTURING CO., LTD",3910.18,3118.13,4586.52,49.8955223880597,3,99,0.014179473643421304,0.0,0.1,"['Australia', 'US', 'Canada']"
633,VD650721,KYO2791,6-axis robotic arm,Robotic Arm,"KYOWA MANUFACTURING CO., LTD",4546.171,3697.36,5409.37,50.6,13,96,0.02244764821628322,0.0,0.1,"['US', 'Australia', 'India', 'Asia', 'Europe', 'Canada']"
634,VD650721,KYO2846,SPDT relay switch for automation,10A Relay Switch,"KYOWA MANUFACTURING CO., LTD",436.124375,369.27,532.59,52.59375,9,100,0.020249572203641604,0.0,0.09716599190283401,"['Canada', 'India', 'Australia', 'Europe', 'US', 'Asia']"
635,VD650721,KYO2884,Inductive proximity sensor,Proximity Sensor,"KYOWA MANUFACTURING CO., LTD",4699.443114754098,3779.48,5641.95,48.98360655737705,3,95,0.03837123916855649,0.0,1.0,"['Europe', 'US', 'Asia', 'India', 'Canada']"
636,VD650721,KYO4301,Pneumatic gripper for robotic arms,Gripper,"KYOWA MANUFACTURING CO., LTD",2978.703617021277,2407.05,3572.87,47.59574468085106,4,97,0.036125026980854236,0.0,1.0,"['Asia', 'US', 'Canada', 'India', 'Europe', 'Australia']"
637,VD650721,KYO5525,Variable Frequency Drive for motor control,VFD Drive,"KYOWA MANUFACTURING CO., LTD",4304.548813559322,3597.14,5336.31,52.16949152542373,5,100,0.04736389824309965,0.0,1.0,"['Canada', 'India', 'Australia', 'Europe', 'US']"
638,VD650721,KYO5587,24V DC power supply,Power Supply,"KYOWA MANUFACTURING CO., LTD",3511.724333333333,2823.89,4150.14,53.13333333333333,4,100,0.039515154465284676,0.0,1.0,['Global Certification']
639,VD650721,KYO5599,Compact 3D printer for prototyping,3D Printer,"KYOWA MANUFACTURING CO., LTD",477.0060975609756,399.32,566.19,53.02439024390244,3,98,0.017255296508417735,0.0,0.0979020979020979,"['Europe', 'India', 'Canada', 'US', 'Australia', 'Asia']"
640,VD650721,KYO7240,High-precision pressure sensor,Pressure Sensor,"KYOWA MANUFACTURING CO., LTD",219.4042372881356,177.92,263.62,57.69491525423729,9,98,0.04575594229913751,0.0,1.0,"['Asia', 'Europe', 'US', 'India']"
641,VD650721,KYO7458,High-precision 10K resistor,Resistor,"KYOWA MANUFACTURING CO., LTD",1811.231388888889,1496.25,2203.74,49.833333333333336,3,100,0.022487950057204092,0.0,0.09836065573770492,"['US', 'Australia', 'Canada', 'Asia', 'India', 'Europe']"
642,VD650721,KYO7908,High-speed servo motor driver,Servo Motor Driver,"KYOWA MANUFACTURING CO., LTD",2274.6531944444446,1822.75,2708.94,52.81944444444444,9,97,0.04130875274893444,0.0,1.0,"['Europe', 'India', 'Australia', 'US']"
643,VD650721,KYO8130,Precision stepper motor with feedback,Stepper Motor,"KYOWA MANUFACTURING CO., LTD",3233.1936363636364,2575.31,3825.21,52.054545454545455,4,100,0.03857107392716917,0.0,1.0,"['Asia', 'Australia', 'Europe']"
644,VD650721,KYO9088,Modular PLC for automation,PLC Controller,"KYOWA MANUFACTURING CO., LTD",4001.644347826087,3222.34,4773.83,54.43478260869565,3,99,0.057799498400139135,0.0,1.0,"['Canada', 'India', 'Asia', 'Australia', 'US']"
645,VD656326,RIT1750,Variable Frequency Drive for motor control,VFD Drive,RITTAL INDIA PRIVATE LIMITED,4695.929384615384,3713.54,5493.11,47.246153846153845,6,100,0.028387109822809405,0.0,1.0,"['Australia', 'US']"
646,VD656326,RIT2030,Industrial control cabinet with locks,Control Cabinet,RITTAL INDIA PRIVATE LIMITED,3776.630930232558,3153.37,4542.39,57.093023255813954,8,98,0.014136956972711428,0.0,0.09815950920245399,"['Canada', 'India', 'Australia', 'Europe', 'Asia']"
647,VD656326,RIT2464,6-axis robotic arm,Robotic Arm,RITTAL INDIA PRIVATE LIMITED,3368.5636363636368,2712.34,3961.62,55.18181818181818,8,99,0.045544020775549976,0.0,1.0,"['US', 'Australia', 'India', 'Europe']"
648,VD656326,RIT2630,RTD temperature sensor,Temperature Sensor,RITTAL INDIA PRIVATE LIMITED,2105.0147368421053,1677.81,2481.79,53.59649122807018,6,99,0.01539673967162504,0.0,0.09740259740259741,"['US', 'India']"
649,VD656326,RIT3168,High-precision pressure sensor,Pressure Sensor,RITTAL INDIA PRIVATE LIMITED,1257.1222,1018.81,1508.17,52.44,6,100,0.03679928951368096,0.0,1.0,"['Europe', 'India', 'Australia', 'US', 'Asia']"
650,VD656326,RIT3711,Compact DC motor with high torque,12V DC Motor,RITTAL INDIA PRIVATE LIMITED,783.7588000000001,632.75,929.65,54.62,6,100,0.01612423527080361,0.0,0.1,"['Asia', 'India', 'US', 'Europe', 'Australia', 'Canada']"
651,VD656326,RIT5177,High-speed servo motor driver,Servo Motor Driver,RITTAL INDIA PRIVATE LIMITED,453.7959523809524,369.19,534.65,52.5,3,100,0.03942709257488798,0.0,1.0,"['Asia', 'Australia']"
652,VD656326,RIT5231,Inductive proximity sensor,Proximity Sensor,RITTAL INDIA PRIVATE LIMITED,4628.143870967741,3820.14,5701.72,56.145161290322584,3,100,0.010543222120693307,0.0,0.1,['India']
653,VD656326,RIT5490,24V DC power supply,Power Supply,RITTAL INDIA PRIVATE LIMITED,695.0795555555555,563.52,831.4,45.82222222222222,3,99,0.04572025526511865,0.0,1.0,"['Canada', 'Australia', 'Europe', 'US', 'India', 'Asia']"
654,VD656326,RIT5599,Pneumatic gripper for robotic arms,Gripper,RITTAL INDIA PRIVATE LIMITED,2220.9039024390245,1802.25,2663.61,57.68292682926829,7,100,0.08390477415896658,0.0,1.0,"['Europe', 'Canada', 'Asia', 'Australia']"
655,VD656326,RIT5666,SPDT relay switch for automation,10A Relay Switch,RITTAL INDIA PRIVATE LIMITED,3208.0754545454547,2537.39,3785.6,55.06060606060606,9,99,0.04049521104509235,0.0,1.0,"['Canada', 'Europe', 'US', 'India']"
656,VD656326,RIT5935,Precision stepper motor with feedback,Stepper Motor,RITTAL INDIA PRIVATE LIMITED,2280.600625,1845.98,2757.46,49.645833333333336,3,98,0.06154642739816656,0.0,1.0,"['US', 'Australia', 'Europe', 'Canada']"
657,VD656326,RIT7239,Compact 3D printer for prototyping,3D Printer,RITTAL INDIA PRIVATE LIMITED,1237.8118604651163,1008.17,1415.3,55.93023255813954,8,99,0.039283289074606285,0.0,1.0,['India']
658,VD656326,RIT7585,High-precision 10K resistor,Resistor,RITTAL INDIA PRIVATE LIMITED,4587.196857142858,3750.92,5536.62,62.714285714285715,6,94,0.014443256307265383,0.0,0.09876543209876543,"['Europe', 'India', 'Canada', 'Asia', 'US']"
659,VD656326,RIT8452,Modular PLC for automation,PLC Controller,RITTAL INDIA PRIVATE LIMITED,1221.2964705882353,1003.2,1483.83,44.03921568627451,4,99,0.019838005407806666,0.0,0.09777777777777778,"['Canada', 'Europe', 'India', 'Australia', 'US', 'Asia']"
660,VD671527,IND1734,High-precision 10K resistor,Resistor,INDEANA ENGINEERING,4629.998857142857,3755.23,5498.43,56.51428571428571,3,96,0.021303827501211313,0.0,0.09947643979057591,"['Asia', 'India', 'US', 'Canada', 'Europe', 'Australia']"
661,VD671527,IND2160,High-precision pressure sensor,Pressure Sensor,INDEANA ENGINEERING,3787.7676363636365,3097.5,4604.9,53.72727272727273,4,99,0.052907801383419356,0.0,1.0,"['Australia', 'India', 'Europe', 'Asia']"
662,VD671527,IND2753,6-axis robotic arm,Robotic Arm,INDEANA ENGINEERING,3038.560222222222,2485.7,3686.7,48.08888888888889,6,100,0.011502496151756716,0.0,0.09803921568627451,"['Australia', 'India', 'US', 'Canada']"
663,VD671527,IND2806,RTD temperature sensor,Temperature Sensor,INDEANA ENGINEERING,4071.496296296296,3380.42,4863.29,56.074074074074076,8,100,0.054601043906305644,0.0,1.0,"['Canada', 'India', 'Asia', 'US']"
664,VD671527,IND3796,Variable Frequency Drive for motor control,VFD Drive,INDEANA ENGINEERING,2710.491956521739,2229.34,3205.36,53.67391304347826,4,100,0.03663377824711991,0.0,1.0,"['India', 'Australia', 'Canada', 'US', 'Europe']"
665,VD671527,IND4254,Inductive proximity sensor,Proximity Sensor,INDEANA ENGINEERING,1876.9905263157893,1556.0,2285.37,46.175438596491226,4,98,0.033039526075157165,0.0,1.0,"['India', 'Australia', 'US', 'Canada']"
666,VD671527,IND4956,Industrial control cabinet with locks,Control Cabinet,INDEANA ENGINEERING,1540.0608771929824,1227.66,1828.84,51.10526315789474,3,99,0.0244149729436946,0.0,0.09961685823754789,"['Europe', 'Asia']"
667,VD671527,IND5774,SPDT relay switch for automation,10A Relay Switch,INDEANA ENGINEERING,2528.8355555555554,1974.97,2921.49,43.52777777777778,7,98,0.014391460349934196,0.0,0.08860759493670886,"['Europe', 'India', 'Asia', 'Australia', 'US']"
668,VD671527,IND5828,Compact 3D printer for prototyping,3D Printer,INDEANA ENGINEERING,4021.377380952381,3234.37,4839.65,47.45238095238095,3,97,0.07156988730268699,0.0,1.0,"['Asia', 'US', 'India', 'Europe', 'Australia']"
669,VD671527,IND5929,Precision stepper motor with feedback,Stepper Motor,INDEANA ENGINEERING,509.7268965517241,415.21,618.13,57.03448275862069,5,100,0.01391220742847474,0.0,0.09913793103448276,"['Europe', 'India', 'US', 'Canada', 'Asia', 'Australia']"
670,VD671527,IND6349,Pneumatic gripper for robotic arms,Gripper,INDEANA ENGINEERING,3288.4436111111113,2587.47,3871.71,44.361111111111114,7,100,0.0668489234577007,0.0,1.0,"['Canada', 'Australia', 'US', 'India', 'Asia']"
